ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-01 12:10,311.1796,311.20105,309.32355,300.37582
2022-06-01 12:20,311.0213,306.8479,304.1419,297.37195
2022-06-01 12:30,311.9678,304.73334,301.35425,295.01602
2022-06-01 12:40,311.21118,304.6208,300.463,290.752
2022-06-01 12:50,310.83813,304.87582,299.85138,288.158
2022-06-01 13:00,309.893,304.22382,298.86325,284.19934
2022-06-01 13:10,309.67227,303.4255,298.02194,280.2418
2022-06-01 13:20,307.80753,300.66287,295.69302,278.43732
2022-06-01 13:30,306.445,299.2733,293.80676,276.29483
2022-06-01 13:40,303.99545,297.0047,291.46906,275.87845
2022-06-01 13:50,302.44962,294.7793,289.66727,275.86578
2022-06-01 14:00,300.06918,292.58954,287.704,275.32397
2022-06-01 14:10,296.79266,291.14163,286.45984,273.3903
2022-06-01 14:20,294.63376,288.66183,284.96518,275.4964
2022-06-01 14:30,292.27432,287.4054,283.6845,276.26547
2022-06-01 14:40,290.6336,285.00742,281.4283,276.56976
2022-06-01 14:50,288.01828,284.47742,281.37744,275.09683
2022-06-01 15:00,287.4918,285.6358,282.6705,272.56406
2022-06-01 15:10,288.4306,285.29608,281.69833,271.73413
2022-06-01 15:20,290.066,284.9733,281.0452,270.88507
2022-06-01 15:30,291.98352,284.36917,280.53036,268.56433
2022-06-01 15:40,290.74146,283.5236,279.57944,267.61362
2022-06-01 15:50,290.41205,282.86603,278.35938,265.6514
2022-06-01 16:00,290.9079,283.4182,278.29248,266.3311
2022-06-01 16:10,288.7338,284.4681,278.92514,263.86432
2022-06-01 16:20,288.0043,284.04028,278.396,263.27728
2022-06-01 16:30,287.49817,282.45752,277.69785,264.3563
2022-06-01 16:40,286.77634,281.46716,276.29507,263.27332
2022-06-01 16:50,285.63522,280.0756,275.10764,263.45056
2022-06-01 17:00,283.4153,278.7984,274.33395,264.08667
2022-06-01 17:10,282.4474,277.66028,273.54147,264.28403
2022-06-01 17:20,281.61963,277.03964,273.07407,263.7007
2022-06-01 17:30,280.24124,276.4824,272.5972,262.61618
2022-06-01 17:40,279.8737,276.281,272.00433,261.49994
2022-06-01 17:50,280.2654,276.60776,271.9024,260.50726
2022-06-01 18:00,280.57797,276.72897,271.79602,260.63226
2022-06-01 18:10,280.90326,276.40668,271.21817,259.49304
2022-06-01 18:20,281.6391,276.12775,270.88315,258.6041
2022-06-01 18:30,281.27075,275.74994,270.76917,258.39542
2022-06-01 18:40,280.81116,275.6545,270.3262,256.89767
2022-06-01 18:50,280.02997,274.4451,269.3476,257.49924
2022-06-01 19:00,279.42505,274.2591,269.12878,256.62604
2022-06-01 19:10,278.43896,273.54276,268.5557,257.046
2022-06-01 19:20,277.3356,273.462,268.5036,257.30713
2022-06-01 19:30,276.41986,272.55923,267.66418,257.91336
2022-06-01 19:40,275.90253,271.94226,267.02194,258.192
2022-06-01 19:50,275.59982,271.9491,267.43008,258.05875
2022-06-01 20:00,274.99536,271.35715,266.90683,258.21515
2022-06-01 20:10,274.17,271.28418,266.8681,258.0921
2022-06-01 20:20,274.70932,270.64304,266.60455,256.69553
2022-06-01 20:30,274.23666,270.9095,266.83783,257.0857
2022-06-01 20:40,273.9174,270.4094,266.67694,256.8008
2022-06-01 20:50,272.78732,269.92093,268.18356,268.01743
2022-06-01 21:00,273.2154,268.57245,267.8311,270.4735
2022-06-01 21:10,273.77744,268.39664,268.36285,271.3998
2022-06-01 21:20,274.29187,269.91135,272.145,271.71793
2022-06-01 21:30,274.02914,274.73846,277.67325,272.67227
2022-06-01 21:40,277.30484,279.97403,282.29413,269.46066
2022-06-01 21:50,284.10284,280.17853,283.34525,268.7351
2022-06-01 22:00,292.2274,282.42484,284.4442,268.77722
2022-06-01 22:10,298.6228,285.28842,282.65182,265.0079
2022-06-01 22:20,300.95544,289.0244,283.99512,263.285
2022-06-01 22:30,303.20715,293.50674,287.27426,257.46408
2022-06-01 22:40,303.56567,295.18524,288.18472,254.87628
2022-06-01 22:50,303.29688,294.4963,287.8553,255.35915
2022-06-01 23:00,301.91937,291.91757,285.08337,256.42795
2022-06-01 23:10,297.92078,287.7757,280.36694,261.73325
2022-06-01 23:20,293.20477,283.90753,278.20514,265.36133
2022-06-01 23:30,286.70276,281.51193,277.35852,269.44638
2022-06-01 23:40,282.49484,280.49362,277.07803,271.2398
2022-06-01 23:50,279.78287,279.54144,276.53214,272.28915
2022-06-02 00:00,278.54898,279.2672,277.2826,272.27704
2022-06-02 00:10,277.85614,278.19193,276.05164,272.20776
2022-06-02 00:20,277.9648,278.0933,275.5371,271.965
2022-06-02 00:30,279.92578,277.51645,274.98148,269.37775
2022-06-02 00:40,282.35968,276.58478,274.2721,268.39813
2022-06-02 00:50,284.8027,276.7665,274.60294,265.93524
2022-06-02 01:00,286.8966,276.7866,274.23932,263.23584
2022-06-02 01:10,287.351,277.34454,274.90305,262.12463
2022-06-02 01:20,287.25684,278.38232,275.4677,259.37677
2022-06-02 01:30,286.74973,277.71042,274.77173,259.38855
2022-06-02 01:40,286.19214,277.01797,274.28088,259.59314
2022-06-02 01:50,285.08493,277.14362,273.77762,259.77283
2022-06-02 02:00,282.7248,275.72498,272.05173,260.38583
2022-06-02 02:10,280.62866,274.58945,270.97226,261.41565
2022-06-02 02:20,278.53046,274.01297,270.7936,262.95422
2022-06-02 02:30,276.7046,272.79874,269.25998,264.177
2022-06-02 02:40,275.6807,273.41898,269.83856,262.9959
2022-06-02 02:50,275.30173,273.05844,269.76215,262.371
2022-06-02 03:00,275.43747,272.61835,269.114,261.88467
2022-06-02 03:10,275.91647,272.3353,268.67862,261.04312
2022-06-02 03:20,276.12405,272.53455,268.60587,261.18512
2022-06-02 03:30,276.74594,272.44443,268.42755,260.2574
2022-06-02 03:40,277.25952,272.25125,268.2276,259.46646
2022-06-02 03:50,278.306,272.34555,268.38312,258.24054
2022-06-02 04:00,278.45767,272.1264,267.75027,257.4362
2022-06-02 04:10,278.1683,272.14706,267.6883,256.58
2022-06-02 04:20,277.37924,271.67398,267.19058,257.10062
2022-06-02 04:30,276.8587,271.58264,267.08157,257.27142
2022-06-02 04:40,276.11755,270.89615,266.5487,257.75873
2022-06-02 04:50,275.0624,270.2572,266.2543,257.98026
2022-06-02 05:00,274.10815,269.81058,265.64487,257.55167
2022-06-02 05:10,273.73087,269.48227,265.26312,257.8562
2022-06-02 05:20,273.0484,269.80917,265.22046,257.50345
2022-06-02 05:30,272.33728,269.62045,264.87897,257.39142
2022-06-02 05:40,272.29657,269.71545,264.64407,256.74356
2022-06-02 05:50,272.53275,269.89203,264.4979,256.5324
2022-06-02 06:00,272.18716,270.1888,264.129,255.99637
2022-06-02 06:10,272.26578,269.8087,263.42624,255.87677
2022-06-02 06:20,272.4947,269.77594,263.0101,255.05888
2022-06-02 06:30,272.82095,270.04715,263.0017,253.75012
2022-06-02 06:40,272.6573,270.08105,263.05902,253.40462
2022-06-02 06:50,272.94464,270.25604,262.93445,251.57077
2022-06-02 07:00,272.49417,269.6885,262.22983,251.84145
2022-06-02 07:10,272.04138,269.9,262.2364,251.55319
2022-06-02 07:20,271.5491,269.78958,261.69562,251.64722
2022-06-02 07:30,270.9944,269.41962,261.2199,251.92665
2022-06-02 07:40,270.61923,269.31656,261.0148,252.00069
2022-06-02 07:50,270.24863,268.94592,260.64465,253.36746
2022-06-02 08:00,269.5646,268.8108,260.09344,254.01361
2022-06-02 08:10,267.81168,269.58426,259.82205,255.71983
2022-06-02 08:20,267.59723,269.44278,260.65234,254.0435
2022-06-02 08:30,274.092,269.2875,260.68518,250.15656
2022-06-02 08:40,279.14597,270.57062,261.94153,261.5482
2022-06-02 08:50,280.31277,271.04358,264.8483,271.0512
2022-06-02 09:00,280.1992,271.5131,267.91498,278.14847
2022-06-02 09:10,276.74564,270.8591,273.76547,283.3315
2022-06-02 09:20,276.686,277.6393,282.3454,286.01373
2022-06-02 09:30,276.94638,286.71793,290.89157,289.2496
2022-06-02 09:40,284.52255,292.6084,297.06216,292.89285
2022-06-02 09:50,297.24872,296.16776,300.1031,299.73807
2022-06-02 10:00,311.9293,300.14294,305.62936,304.9775
2022-06-02 10:10,319.13635,308.79428,310.37585,307.4071
2022-06-02 10:20,322.68375,318.74503,317.1332,306.9722
2022-06-02 10:30,327.9572,324.45306,322.29095,303.9136
2022-06-02 10:40,335.40497,327.422,323.98026,301.23282
2022-06-02 10:50,340.6513,330.9801,325.40643,297.65686
2022-06-02 11:00,343.93753,333.73523,326.64255,293.5411
2022-06-02 11:10,346.63965,334.3441,327.43848,290.931
2022-06-02 11:20,347.72375,334.21866,327.62482,288.74338
2022-06-02 11:30,346.29028,332.65707,325.6071,287.3987
2022-06-02 11:40,342.15408,329.57852,322.57535,290.56674
2022-06-02 11:50,337.23663,325.68768,318.57,292.60156
2022-06-02 12:00,330.9742,317.5442,311.94318,294.0863
2022-06-02 12:10,322.70807,313.39005,309.27017,296.2855
2022-06-02 12:20,313.64566,310.37674,308.13446,295.8359
2022-06-02 12:30,307.7449,306.9636,305.88846,296.68274
2022-06-02 12:40,304.94885,304.6214,303.5298,295.1126
2022-06-02 12:50,302.83682,302.5319,300.7862,293.85373
2022-06-02 13:00,301.80447,301.23465,298.7158,291.33438
2022-06-02 13:10,301.7657,299.41016,296.40512,289.09692
2022-06-02 13:20,303.06775,298.1677,294.4995,285.68295
2022-06-02 13:30,303.3487,297.17126,292.73676,281.78638
2022-06-02 13:40,302.7723,295.79553,291.38745,278.32663
2022-06-02 13:50,302.31778,295.0495,290.33685,275.79202
2022-06-02 14:00,301.33682,294.41284,289.09082,272.2868
2022-06-02 14:10,299.39813,292.89032,287.34177,271.18094
2022-06-02 14:20,297.8916,290.81412,285.019,269.11703
2022-06-02 14:30,296.36478,288.69382,282.89053,268.7759
2022-06-02 14:40,294.82962,286.994,281.54962,267.73373
2022-06-02 14:50,291.97733,285.25375,280.20374,267.9792
2022-06-02 15:00,289.607,283.55408,278.9511,267.1084
2022-06-02 15:10,286.89905,282.9971,278.25208,265.33392
2022-06-02 15:20,284.31082,281.11234,276.91028,266.6857
2022-06-02 15:30,282.504,280.2462,275.8833,268.94278
2022-06-02 15:40,282.01312,277.78442,273.70526,268.87115
2022-06-02 15:50,280.82706,277.53848,273.31305,267.49243
2022-06-02 16:00,279.664,277.56467,274.18857,266.26575
2022-06-02 16:10,280.2995,278.51065,275.04306,265.12045
2022-06-02 16:20,281.73935,278.08377,274.7559,263.2343
2022-06-02 16:30,283.65894,278.33362,274.72217,261.48486
2022-06-02 16:40,284.10007,278.96497,274.51022,259.54288
2022-06-02 16:50,284.9038,279.21573,274.11148,258.97305
2022-06-02 17:00,285.4673,278.49,273.16455,257.9073
2022-06-02 17:10,285.3004,277.99847,272.64175,257.97058
2022-06-02 17:20,283.18808,277.94016,272.46002,257.16904
2022-06-02 17:30,282.37863,277.50244,272.5217,257.25513
2022-06-02 17:40,280.9533,276.71216,271.64844,256.72888
2022-06-02 17:50,278.65363,275.24408,270.4114,257.72034
2022-06-02 18:00,277.88824,273.8152,268.8994,258.9533
2022-06-02 18:10,276.62344,272.93546,268.58646,260.0616
2022-06-02 18:20,276.06268,272.6833,268.1092,260.00388
2022-06-02 18:30,275.93835,272.00726,267.5644,259.3621
2022-06-02 18:40,275.5541,272.02875,267.78177,258.8232
2022-06-02 18:50,275.7427,272.24423,267.39902,256.74283
2022-06-02 19:00,275.96445,272.2971,267.20557,255.28787
2022-06-02 19:10,276.06726,271.7316,266.92355,255.40826
2022-06-02 19:20,277.4079,271.339,266.51215,254.79292
2022-06-02 19:30,277.63205,270.6545,266.16135,253.70181
2022-06-02 19:40,276.88538,270.91724,266.4055,252.63661
2022-06-02 19:50,276.0908,270.40244,265.65164,252.51306
2022-06-02 20:00,275.09723,270.0827,265.01193,252.84358
2022-06-02 20:10,274.1193,269.96768,264.71463,253.28363
2022-06-02 20:20,273.5057,269.69516,264.4397,253.94968
2022-06-02 20:30,272.60828,269.29422,264.02344,254.30907
2022-06-02 20:40,271.95383,269.4324,263.88528,254.50298
2022-06-02 20:50,270.8501,269.29605,264.06534,254.27336
2022-06-02 21:00,270.1627,269.54294,264.5352,255.76488
2022-06-02 21:10,270.67017,268.72073,264.2797,253.04984
2022-06-02 21:20,271.34094,268.70737,264.5366,253.34529
2022-06-02 21:30,270.8383,268.7755,265.684,257.87256
2022-06-02 21:40,269.19305,268.3564,266.32294,266.56354
2022-06-02 21:50,269.0612,267.69504,265.31418,265.3932
2022-06-02 22:00,269.44388,267.6313,266.58838,265.8141
2022-06-02 22:10,270.7972,271.5714,271.892,265.8085
2022-06-02 22:20,272.67905,275.28452,274.78323,264.74344
2022-06-02 22:30,276.30167,276.379,276.2392,264.4655
2022-06-02 22:40,281.40875,275.11182,276.83978,260.80344
2022-06-02 22:50,288.22424,277.42172,276.34262,257.6789
2022-06-02 23:00,291.5722,279.6222,274.77237,253.99564
2022-06-02 23:10,292.91708,282.47003,275.7372,252.38918
2022-06-02 23:20,293.33365,284.00763,276.8643,252.079
2022-06-02 23:30,292.37878,282.18024,275.36398,255.02042
2022-06-02 23:40,290.4083,280.27225,274.08615,255.2612
2022-06-02 23:50,287.1877,277.6955,272.27203,256.83585
2022-06-03 00:00,282.6305,276.4351,271.4051,257.78177
2022-06-03 00:10,278.2342,275.01746,270.66434,261.22253
2022-06-03 00:20,274.6424,274.7778,270.30014,262.8824
2022-06-03 00:30,273.8264,272.8113,268.99268,263.71255
2022-06-03 00:40,272.83856,272.2836,269.10355,263.3274
2022-06-03 00:50,272.728,271.50854,269.2527,264.02255
2022-06-03 01:00,273.80807,271.45795,268.77786,261.12564
2022-06-03 01:10,275.18423,271.30286,269.13458,260.6093
2022-06-03 01:20,276.7052,271.36203,269.37585,258.37784
2022-06-03 01:30,278.67593,271.64267,269.26068,256.89783
2022-06-03 01:40,280.2344,271.5125,268.88983,256.01254
2022-06-03 01:50,281.7848,272.20035,268.6194,253.14793
2022-06-03 02:00,281.1442,272.83337,268.5323,252.96127
2022-06-03 02:10,280.93668,273.14008,268.49615,253.06877
2022-06-03 02:20,280.3237,272.37085,267.8457,253.31703
2022-06-03 02:30,278.88382,271.78735,267.80258,254.59897
2022-06-03 02:40,277.51212,271.2933,267.10388,254.72098
2022-06-03 02:50,275.65707,270.6533,266.60858,256.04187
2022-06-03 03:00,273.81012,269.91837,265.7494,257.21848
2022-06-03 03:10,272.54373,269.96646,265.4565,257.6531
2022-06-03 03:20,271.4054,269.8545,265.1794,258.28677
2022-06-03 03:30,271.66043,269.42673,264.5485,257.73514
2022-06-03 03:40,272.43423,269.33936,264.5202,256.93018
2022-06-03 03:50,272.77914,269.91464,264.84668,256.71585
2022-06-03 04:00,272.95596,270.35046,264.66672,256.20633
2022-06-03 04:10,273.32306,270.16318,264.34537,256.67203
2022-06-03 04:20,274.16772,270.2376,264.22333,255.57112
2022-06-03 04:30,275.11438,270.3668,264.16013,253.30551
2022-06-03 04:40,274.5189,269.95233,263.7469,253.88234
2022-06-03 04:50,274.07227,270.13937,263.36298,253.34793
2022-06-03 05:00,273.82224,269.7944,262.64575,253.48412
2022-06-03 05:10,273.07755,269.30856,262.50717,253.0804
2022-06-03 05:20,270.84378,269.43463,262.82083,254.52693
2022-06-03 05:30,269.8424,269.68555,262.8974,254.84218
2022-06-03 05:40,269.5128,269.53943,262.53342,254.80293
2022-06-03 05:50,269.3382,269.64395,262.23264,254.72089
2022-06-03 06:00,268.92087,269.92255,261.79068,255.63509
2022-06-03 06:10,268.43408,270.31598,261.58472,254.70845
2022-06-03 06:20,268.30246,270.03592,261.0184,254.79974
2022-06-03 06:30,268.2245,269.97,260.80377,255.02832
2022-06-03 06:40,268.12817,270.5349,260.77554,253.31427
2022-06-03 06:50,268.42535,269.64835,259.90228,253.65045
2022-06-03 07:00,268.5077,269.7024,260.0649,253.38925
2022-06-03 07:10,268.93298,269.20734,259.68915,252.14839
2022-06-03 07:20,268.79468,269.1035,260.02505,252.36664
2022-06-03 07:30,269.3567,269.73505,260.41727,250.78119
2022-06-03 07:40,269.89505,269.7682,259.90875,249.8917
2022-06-03 07:50,269.03384,269.30942,259.4183,249.93013
2022-06-03 08:00,268.4586,268.54,258.54373,249.39395
2022-06-03 08:10,267.79947,267.65283,258.01895,250.5071
2022-06-03 08:20,267.1667,267.6592,258.08615,251.73077
2022-06-03 08:30,271.0104,267.88293,258.83554,250.75803
2022-06-03 08:40,275.0747,268.148,259.34003,249.54512
2022-06-03 08:50,275.83472,268.96344,261.17612,250.10129
2022-06-03 09:00,276.35626,270.08246,263.2966,250.17477
2022-06-03 09:10,276.2961,270.35635,264.88092,252.52678
2022-06-03 09:20,276.46204,270.42416,267.36444,266.24203
2022-06-03 09:30,277.84082,269.26123,268.67004,272.62943
2022-06-03 09:40,277.74973,268.26746,268.99295,283.2106
2022-06-03 09:50,278.15518,269.5156,275.96796,291.70026
2022-06-03 10:00,277.48886,279.5117,285.44418,295.97314
2022-06-03 10:10,276.14685,286.69562,292.62262,296.3187
2022-06-03 10:20,282.58035,292.3936,298.30057,296.58905
2022-06-03 10:30,292.58505,292.1381,300.0017,299.21268
2022-06-03 10:40,303.3348,295.0885,302.03717,300.85126
2022-06-03 10:50,314.87198,300.829,305.03085,301.54425
2022-06-03 11:00,323.1178,310.73645,309.60486,301.37756
2022-06-03 11:10,330.1169,318.26227,316.68945,298.22543
2022-06-03 11:20,335.6562,323.7852,319.10797,293.34775
2022-06-03 11:30,339.56613,327.14468,320.9656,286.85873
2022-06-03 11:40,342.09634,329.2415,322.8285,281.72113
2022-06-03 11:50,343.72473,330.11734,323.32587,281.22403
2022-06-03 12:00,342.7557,328.9448,322.2377,280.874
2022-06-03 12:10,339.55124,325.0072,317.89883,283.4128
2022-06-03 12:20,334.3012,317.87427,311.29736,289.7963
2022-06-03 12:30,327.59482,313.19858,307.8667,292.51105
2022-06-03 12:40,318.39536,308.57806,305.3743,294.9696
2022-06-03 12:50,310.6122,305.02167,304.07413,295.90738
2022-06-03 13:00,304.93814,303.42038,303.77472,296.377
2022-06-03 13:10,301.43338,302.9968,302.622,296.56012
2022-06-03 13:20,300.20224,301.4704,300.53076,295.9703
2022-06-03 13:30,302.1295,300.7019,298.60162,293.7509
2022-06-03 13:40,305.46033,299.63446,296.51877,291.52423
2022-06-03 13:50,306.9645,299.12723,295.2154,289.99176
2022-06-03 14:00,307.2678,298.69366,294.14215,287.09497
2022-06-03 14:10,308.67517,298.8419,293.79886,282.83807
2022-06-03 14:20,308.78394,299.40518,295.1341,281.4565
2022-06-03 14:30,308.34546,300.09702,295.37387,279.30414
2022-06-03 14:40,307.5768,299.86264,294.58777,275.9145
2022-06-03 14:50,306.29504,298.31357,293.45776,274.67462
2022-06-03 15:00,304.49078,296.3208,291.39755,275.19446
2022-06-03 15:10,301.35507,293.47156,288.73367,276.6986
2022-06-03 15:20,299.09842,292.94897,288.33823,277.45428
2022-06-03 15:30,296.52493,291.8346,287.6216,277.45773
2022-06-03 15:40,294.88806,290.83817,287.08105,277.21924
2022-06-03 15:50,294.94238,291.0176,287.3598,275.57812
2022-06-03 16:00,294.3881,289.34326,285.73758,275.58755
2022-06-03 16:10,293.9903,288.40338,284.4849,274.6804
2022-06-03 16:20,292.95657,287.33282,283.43475,273.9027
2022-06-03 16:30,291.93506,287.4541,283.38992,271.71906
2022-06-03 16:40,292.08078,287.6005,283.3896,270.91177
2022-06-03 16:50,292.8835,287.76672,282.9163,270.23938
2022-06-03 17:00,291.95764,286.98618,281.884,269.43982
2022-06-03 17:10,290.76828,286.7828,281.58224,268.28842
2022-06-03 17:20,290.08426,285.64734,280.68182,267.5246
2022-06-03 17:30,289.25427,284.39954,279.5446,267.80283
2022-06-03 17:40,288.43707,283.25833,278.30048,266.57568
2022-06-03 17:50,287.72913,282.29874,277.49826,266.56522
2022-06-03 18:00,286.09622,281.36325,276.93323,266.026
2022-06-03 18:10,285.0927,280.98697,276.40518,264.9469
2022-06-03 18:20,284.25793,280.70865,275.87006,264.2785
2022-06-03 18:30,283.91638,280.1914,275.26425,263.99677
2022-06-03 18:40,283.941,279.53778,274.36853,263.1328
2022-06-03 18:50,283.31104,279.20517,274.0783,262.83667
2022-06-03 19:00,282.48077,278.88623,273.70944,261.65652
2022-06-03 19:10,282.13324,277.75134,272.7832,261.56256
2022-06-03 19:20,282.17908,277.24872,272.3563,260.69867
2022-06-03 19:30,281.50885,277.12354,272.12662,260.35168
2022-06-03 19:40,280.86545,276.67062,271.73755,259.32205
2022-06-03 19:50,280.22128,275.87973,271.15027,259.3773
2022-06-03 20:00,279.41425,274.9778,270.3983,259.82986
2022-06-03 20:10,278.31958,274.04007,269.9398,260.14426
2022-06-03 20:20,277.60645,273.25928,269.46756,260.1444
2022-06-03 20:30,276.9869,272.9143,269.03638,260.39026
2022-06-03 20:40,276.2334,272.52585,268.62064,260.1901
2022-06-03 20:50,275.74518,272.16418,268.47055,259.82315
2022-06-03 21:00,275.4172,272.3643,268.48505,258.20026
2022-06-03 21:10,275.42514,272.12918,268.0979,257.88187
2022-06-03 21:20,274.80023,271.9423,267.87894,257.89874
2022-06-03 21:30,274.65356,271.54987,266.94217,256.74265
2022-06-03 21:40,274.27792,270.99057,266.42072,257.5663
2022-06-03 21:50,273.47147,270.8151,266.64392,257.0001
2022-06-03 22:00,273.913,270.1725,266.23407,256.8589
2022-06-03 22:10,273.70493,269.86035,267.81158,260.95047
2022-06-03 22:20,272.61768,269.0949,268.07947,266.70407
2022-06-03 22:30,272.69125,268.50024,267.95364,268.332
2022-06-03 22:40,272.91354,268.45483,269.09277,268.12668
2022-06-03 22:50,273.0537,271.68213,273.5046,266.59204
2022-06-03 23:00,275.25882,274.9358,275.87213,266.10623
2022-06-03 23:10,278.78864,275.14218,275.5992,262.0283
2022-06-03 23:20,283.99194,276.4622,276.84543,258.26013
2022-06-03 23:30,289.12814,278.98895,275.8421,253.78052
2022-06-03 23:40,292.45178,279.42664,274.89276,252.80391
2022-06-03 23:50,293.50635,280.36145,274.41672,252.21191
2022-06-04 00:00,293.63263,280.4108,273.32162,252.77193
2022-06-04 00:10,291.71268,278.4957,271.96265,253.16196
2022-06-04 00:20,288.22647,276.11868,271.45517,255.14201
2022-06-04 00:30,283.10184,275.82202,271.47272,256.19305
2022-06-04 00:40,278.53717,274.86374,270.209,257.68332
2022-06-04 00:50,274.16653,274.30063,269.64227,261.1276
2022-06-04 01:00,273.18173,273.20636,268.97897,262.40784
2022-06-04 01:10,272.35773,270.70172,267.1959,266.3467
2022-06-04 01:20,271.71707,269.2818,267.04416,265.8455
2022-06-04 01:30,272.0001,269.66516,267.83212,263.96228
2022-06-04 01:40,273.68213,269.9511,268.62637,261.61734
2022-06-04 01:50,274.64047,270.5701,268.04312,259.20264
2022-06-04 02:00,274.81967,270.50204,267.6717,258.96085
2022-06-04 02:10,277.76425,270.77765,267.4437,255.62318
2022-06-04 02:20,279.50854,271.34702,267.63885,254.61082
2022-06-04 02:30,280.6207,271.34198,267.3543,254.19507
2022-06-04 02:40,281.27664,271.1693,266.63034,254.50522
2022-06-04 02:50,280.68674,270.33276,266.3098,254.27585
2022-06-04 03:00,278.78406,270.84476,266.78186,254.15404
