ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-01 14:40,297.5413,286.58493,284.75424,280.77914
2022-06-01 14:50,296.75937,285.8109,283.93628,279.94296
2022-06-01 15:00,296.29443,285.29623,283.34335,279.16968
2022-06-01 15:10,295.66888,284.58255,282.5401,278.14774
2022-06-01 15:20,295.278,284.05914,281.91208,277.23608
2022-06-01 15:30,294.71152,283.3216,281.09152,276.18417
2022-06-01 15:40,294.28967,282.77277,280.48004,275.3218
2022-06-01 15:50,293.62372,282.01535,279.69775,274.32336
2022-06-01 16:00,293.18582,281.46973,279.14432,273.66803
2022-06-01 16:10,292.46567,280.64307,278.33813,272.89444
2022-06-01 16:20,291.826,279.97473,277.69333,272.40494
2022-06-01 16:30,291.0411,279.17038,276.92422,271.88492
2022-06-01 16:40,290.4066,278.54355,276.3282,271.56625
2022-06-01 16:50,289.60648,277.75977,275.57977,271.10083
2022-06-01 17:00,288.9778,277.16254,275.00677,270.74704
2022-06-01 17:10,288.17572,276.40573,274.26968,270.18484
2022-06-01 17:20,287.58115,275.8771,273.7397,269.71225
2022-06-01 17:30,286.85632,275.22372,273.07773,269.0545
2022-06-01 17:40,286.2318,274.6931,272.5202,268.38525
2022-06-01 17:50,285.46457,274.01404,271.8144,267.5559
2022-06-01 18:00,284.76617,273.41873,271.18234,266.73077
2022-06-01 18:10,284.01233,272.7442,270.47662,265.86603
2022-06-01 18:20,283.3604,272.1651,269.8686,265.09872
2022-06-01 18:30,282.73004,271.56546,269.24976,264.3895
2022-06-01 18:40,282.24283,271.09155,268.76083,263.83234
2022-06-01 18:50,281.76535,270.60535,268.26822,263.30722
2022-06-01 19:00,281.3365,270.1784,267.8421,262.83224
2022-06-01 19:10,280.8866,269.69778,267.39072,262.42502
2022-06-01 19:20,280.51794,269.29803,267.00284,262.07965
2022-06-01 19:30,280.19482,268.92224,266.61502,261.83923
2022-06-01 19:40,280.00034,268.6892,266.3609,261.75995
2022-06-01 19:50,279.78583,268.42816,266.08627,261.76938
2022-06-01 20:00,279.6228,268.23233,265.87567,261.86032
2022-06-01 20:10,279.46375,268.03183,265.67014,262.04138
2022-06-01 20:20,279.28207,267.97037,265.60062,262.76416
2022-06-01 20:30,278.9588,267.68884,264.9689,266.53674
2022-06-01 20:40,278.89636,267.4563,264.30014,270.24777
2022-06-01 20:50,279.18585,267.65652,264.163,273.29413
2022-06-01 21:00,279.85455,268.59454,264.9001,276.30386
2022-06-01 21:10,279.78967,270.956,268.01212,276.83234
2022-06-01 21:20,279.93716,273.68112,271.58014,276.94678
2022-06-01 21:30,281.39078,275.7839,273.84134,278.54584
2022-06-01 21:40,287.1012,278.4228,276.3478,278.02313
2022-06-01 21:50,293.32202,280.9283,278.68646,276.5452
2022-06-01 22:00,297.12225,283.88422,280.80606,275.39325
2022-06-01 22:10,301.52786,287.70932,282.95367,271.61584
2022-06-01 22:20,305.47656,291.21957,285.6494,266.53995
2022-06-01 22:30,307.9863,293.1344,287.3478,263.47284
2022-06-01 22:40,309.4968,293.90198,287.91336,261.71027
2022-06-01 22:50,309.2077,293.58093,287.6045,262.2936
2022-06-01 23:00,308.07623,292.4446,286.474,263.20682
2022-06-01 23:10,305.15915,289.861,284.58826,265.8308
2022-06-01 23:20,301.51907,286.46817,282.0986,268.62976
2022-06-01 23:30,297.0356,282.85822,279.93814,271.73712
2022-06-01 23:40,293.20877,279.8628,277.9978,272.47125
2022-06-01 23:50,288.32718,277.91507,276.32184,273.47067
2022-06-02 00:00,287.00177,277.05814,275.48575,272.90082
2022-06-02 00:10,286.21133,276.6022,275.0189,272.63498
2022-06-02 00:20,286.53766,277.03793,275.3812,272.95667
2022-06-02 00:30,287.47998,277.8062,275.97263,273.05573
2022-06-02 00:40,288.93484,278.8766,276.77243,272.96313
2022-06-02 00:50,290.16357,279.6694,277.29636,272.50806
2022-06-02 01:00,291.6074,280.7657,277.81738,271.58545
2022-06-02 01:10,292.49457,281.38354,277.85934,270.25418
2022-06-02 01:20,292.86993,281.5787,277.69226,269.0416
2022-06-02 01:30,292.27994,280.87967,276.89438,267.8171
2022-06-02 01:40,291.20297,279.73987,275.87875,266.9213
2022-06-02 01:50,290.17175,278.6372,275.09744,266.82162
2022-06-02 02:00,288.90186,277.33823,274.28082,267.11188
2022-06-02 02:10,287.77243,276.2,273.68073,267.8209
2022-06-02 02:20,286.72818,275.21753,273.0028,268.21158
2022-06-02 02:30,285.84225,274.4929,272.4628,268.45963
2022-06-02 02:40,284.9064,273.73364,271.86298,268.5168
2022-06-02 02:50,284.31287,273.25046,271.4335,268.37054
2022-06-02 03:00,283.73972,272.7548,270.9268,267.8595
2022-06-02 03:10,283.31235,272.3638,270.48642,267.273
2022-06-02 03:20,282.85748,271.9112,269.96167,266.44022
2022-06-02 03:30,282.5687,271.567,269.54138,265.6812
2022-06-02 03:40,282.28098,271.1903,269.08322,264.8145
2022-06-02 03:50,282.01035,270.84433,268.68762,264.05435
2022-06-02 04:00,281.75986,270.50037,268.30618,263.34097
2022-06-02 04:10,281.49417,270.17914,267.96652,262.8651
2022-06-02 04:20,281.1637,269.85516,267.63028,262.50632
2022-06-02 04:30,280.9406,269.58493,267.37985,262.39844
2022-06-02 04:40,280.5987,269.19348,267.0251,262.24585
2022-06-02 04:50,280.31775,268.836,266.72214,262.23267
2022-06-02 05:00,279.91992,268.38098,266.3238,262.11118
2022-06-02 05:10,279.88177,268.26215,266.25296,262.3073
2022-06-02 05:20,280.0196,268.3364,266.35504,262.58224
2022-06-02 05:30,280.47095,268.71667,266.74692,263.09662
2022-06-02 05:40,281.09732,269.29657,267.30737,263.63278
2022-06-02 05:50,281.81543,269.97476,267.9556,264.21857
2022-06-02 06:00,282.38046,270.5494,268.47858,264.5531
2022-06-02 06:10,282.8482,271.03674,268.91855,264.82986
2022-06-02 06:20,283.10266,271.35876,269.18143,264.85294
2022-06-02 06:30,283.08096,271.40332,269.18472,264.70306
2022-06-02 06:40,282.6839,271.1215,268.86987,264.24078
2022-06-02 06:50,282.0591,270.62238,268.36407,263.71365
2022-06-02 07:00,281.14722,269.8523,267.5938,262.94482
2022-06-02 07:10,280.28955,269.10648,266.86343,262.32156
2022-06-02 07:20,279.58154,268.49466,266.26312,261.833
2022-06-02 07:30,279.13156,268.082,265.8694,261.6348
2022-06-02 07:40,278.94806,267.8876,265.66595,261.5874
2022-06-02 07:50,279.07678,267.96252,265.72113,261.89084
2022-06-02 08:00,279.4283,268.25085,265.97223,262.34018
2022-06-02 08:10,279.67688,268.38284,265.6215,267.81927
2022-06-02 08:20,280.2679,268.2662,264.61853,275.12207
2022-06-02 08:30,280.82944,268.2332,263.81952,281.93594
2022-06-02 08:40,280.44547,267.86902,263.66888,287.53915
2022-06-02 08:50,280.00705,267.53372,264.1346,292.95734
2022-06-02 09:00,279.94876,267.67252,264.99686,298.28574
2022-06-02 09:10,278.83603,269.78046,269.03043,300.04178
2022-06-02 09:20,277.92972,274.49512,275.91132,299.2154
2022-06-02 09:30,278.47223,279.85474,282.83258,299.14008
2022-06-02 09:40,286.63013,284.74545,287.0922,301.51974
2022-06-02 09:50,297.62158,290.43692,292.41177,304.33206
2022-06-02 10:00,308.83386,297.44724,298.76367,307.38992
2022-06-02 10:10,319.89355,306.04056,305.50076,311.45013
2022-06-02 10:20,330.1407,315.26245,311.99188,314.26535
2022-06-02 10:30,338.62378,323.1178,319.31384,316.38733
2022-06-02 10:40,346.79343,330.81845,325.84988,313.86014
2022-06-02 10:50,352.87762,336.46954,331.34326,310.12476
2022-06-02 11:00,356.75995,340.04016,334.7173,305.88235
2022-06-02 11:10,358.43204,341.5529,336.0681,301.7055
2022-06-02 11:20,357.71213,340.8066,335.17255,297.26328
2022-06-02 11:30,354.98795,338.18683,332.31528,298.7043
2022-06-02 11:40,351.09357,334.4447,328.31223,299.76498
2022-06-02 11:50,347.08823,330.17502,323.89398,301.53357
2022-06-02 12:00,340.73666,324.82614,320.01724,305.43304
2022-06-02 12:10,334.54132,319.7789,316.74854,307.61218
2022-06-02 12:20,327.87088,315.75375,313.68942,306.9661
2022-06-02 12:30,321.04083,312.30792,310.45892,306.0236
2022-06-02 12:40,317.95328,309.39392,307.53302,303.27435
2022-06-02 12:50,315.00034,306.4521,304.5341,300.4521
2022-06-02 13:00,312.86462,304.12677,302.10934,298.0879
2022-06-02 13:10,311.0381,301.9801,299.8241,295.71286
2022-06-02 13:20,310.2521,300.47427,298.02045,292.9617
2022-06-02 13:30,310.08353,299.6046,296.48187,289.60373
2022-06-02 13:40,309.84018,298.8569,295.07687,286.44028
2022-06-02 13:50,308.85352,297.64737,293.57788,283.92755
2022-06-02 14:00,307.4219,296.07983,291.94202,281.83676
2022-06-02 14:10,305.36078,293.99686,290.07034,280.22845
2022-06-02 14:20,303.28375,291.96912,288.413,279.27512
2022-06-02 14:30,300.88092,289.69968,286.6555,278.61526
2022-06-02 14:40,298.7517,287.60156,285.1285,278.3946
2022-06-02 14:50,296.69464,285.67407,283.5297,277.78802
2022-06-02 15:00,294.9076,284.02847,282.0514,277.04086
2022-06-02 15:10,293.25433,282.481,280.60165,276.0844
2022-06-02 15:20,292.04184,281.3051,279.4107,274.99695
2022-06-02 15:30,290.9132,280.1683,278.23312,273.7985
2022-06-02 15:40,290.1639,279.36365,277.3485,272.72232
2022-06-02 15:50,289.55908,278.6517,276.55243,271.69537
2022-06-02 16:00,289.187,278.1502,275.94165,270.76746
2022-06-02 16:10,288.8406,277.72894,275.4421,269.93015
2022-06-02 16:20,288.66235,277.49695,275.00897,268.9761
2022-06-02 16:30,288.3676,277.10516,274.52576,268.23056
2022-06-02 16:40,287.98557,276.63013,274.0162,267.60364
2022-06-02 16:50,287.4563,276.0556,273.4852,267.22485
2022-06-02 17:00,286.9337,275.48346,272.9978,266.98718
2022-06-02 17:10,286.46188,274.96747,272.60025,266.98392
2022-06-02 17:20,285.988,274.4789,272.1822,266.89783
2022-06-02 17:30,285.5498,274.02487,271.75735,266.7526
2022-06-02 17:40,285.07568,273.56317,271.31216,266.4989
2022-06-02 17:50,284.53537,273.04562,270.80707,266.14233
2022-06-02 18:00,283.8247,272.40216,270.16013,265.52158
2022-06-02 18:10,283.1449,271.78876,269.5389,264.89624
2022-06-02 18:20,282.4317,271.17578,268.89856,264.13318
2022-06-02 18:30,281.8232,270.64426,268.34515,263.4888
2022-06-02 18:40,281.2277,270.1468,267.7887,262.73206
2022-06-02 18:50,280.74585,269.7219,267.29834,262.1028
2022-06-02 19:00,280.24896,269.2836,266.7809,261.40472
2022-06-02 19:10,279.8302,268.8699,266.35367,260.9653
2022-06-02 19:20,279.34778,268.38995,265.85666,260.43808
2022-06-02 19:30,278.96683,267.95938,265.46255,260.1504
2022-06-02 19:40,278.53845,267.52167,265.03952,259.72348
2022-06-02 19:50,278.26306,267.204,264.76584,259.52344
2022-06-02 20:00,277.9935,266.905,264.4426,259.2096
2022-06-02 20:10,277.84723,266.70462,264.228,259.10968
2022-06-02 20:20,277.72238,266.55716,264.0239,259.0019
2022-06-02 20:30,278.0724,266.83954,264.28012,259.48004
2022-06-02 20:40,278.66986,267.3634,264.76486,260.17923
2022-06-02 20:50,279.8199,268.3275,265.73312,261.49142
2022-06-02 21:00,281.20193,269.4544,266.8445,262.78726
2022-06-02 21:10,282.38968,270.42813,267.5255,267.65567
2022-06-02 21:20,283.46738,271.14163,267.7268,272.68497
2022-06-02 21:30,284.4587,271.94858,268.1717,276.76306
2022-06-02 21:40,284.82925,273.5006,269.94287,278.9868
2022-06-02 21:50,284.48697,275.6301,272.88446,278.98386
2022-06-02 22:00,284.3266,277.39633,275.18863,278.8391
2022-06-02 22:10,286.70642,278.7627,276.58676,278.42258
2022-06-02 22:20,291.21204,280.38083,278.08997,276.71445
2022-06-02 22:30,294.88687,282.0158,279.4288,274.79596
2022-06-02 22:40,297.47852,284.06964,280.17014,271.3972
2022-06-02 22:50,299.96793,286.21817,281.29462,265.48148
2022-06-02 23:00,301.42514,287.07962,281.5671,260.43112
2022-06-02 23:10,301.94272,286.83957,281.00797,258.0858
2022-06-02 23:20,301.1445,286.15683,280.37985,257.59418
2022-06-02 23:30,299.33228,284.51498,279.11844,258.44595
2022-06-02 23:40,296.8188,282.2297,277.42535,260.02982
2022-06-02 23:50,294.1001,279.63297,275.4792,261.99255
2022-06-03 00:00,290.43942,276.70676,273.6829,264.6932
2022-06-03 00:10,287.2345,274.19467,272.26892,265.8903
2022-06-03 00:20,282.9857,272.38632,270.69934,266.9375
2022-06-03 00:30,281.79947,271.7041,270.06967,266.95172
2022-06-03 00:40,281.11746,271.41986,269.796,266.98593
2022-06-03 00:50,281.98062,272.46774,270.78265,268.00336
2022-06-03 01:00,283.57486,273.97412,272.1437,269.06955
2022-06-03 01:10,285.50327,275.59836,273.53186,269.77185
2022-06-03 01:20,287.04913,276.71768,274.39572,269.764
2022-06-03 01:30,288.55225,277.88782,275.12677,269.30356
2022-06-03 01:40,289.40332,278.4478,275.0432,267.76648
2022-06-03 01:50,289.56696,278.44006,274.63055,266.231
2022-06-03 02:00,288.87164,277.64764,273.62146,264.49402
2022-06-03 02:10,287.77728,276.5391,272.52167,263.2189
2022-06-03 02:20,286.30826,275.10565,271.26407,262.22244
2022-06-03 02:30,285.16458,273.9594,270.4613,262.18396
2022-06-03 02:40,283.91492,272.748,269.66803,262.37933
2022-06-03 02:50,283.08014,271.94144,269.32617,263.203
2022-06-03 03:00,282.19626,271.13156,268.86624,263.73904
2022-06-03 03:10,282.21848,271.22162,269.07468,264.5853
2022-06-03 03:20,282.3499,271.45102,269.3793,265.30566
2022-06-03 03:30,283.1334,272.24927,270.13757,266.1381
2022-06-03 03:40,283.94217,273.04193,270.8384,266.66904
2022-06-03 03:50,285.0117,274.0092,271.69177,267.2353
2022-06-03 04:00,286.01498,274.83896,272.29773,267.25815
2022-06-03 04:10,287.1173,275.76373,272.89893,267.1437
2022-06-03 04:20,287.901,276.37183,273.2091,266.74347
2022-06-03 04:30,287.83765,276.20758,272.91537,266.03488
2022-06-03 04:40,287.02228,275.33972,272.01886,264.8961
2022-06-03 04:50,285.67487,273.9808,270.80832,263.81332
2022-06-03 05:00,283.94006,272.38092,269.3943,262.71555
2022-06-03 05:10,282.3727,270.95374,268.2393,262.13196
2022-06-03 05:20,281.18137,269.84268,267.3994,261.8908
2022-06-03 05:30,280.64224,269.28476,267.0214,262.02716
2022-06-03 05:40,280.98563,269.51385,267.2947,262.5901
2022-06-03 05:50,281.5374,269.9495,267.75803,263.26248
2022-06-03 06:00,282.45026,270.73602,268.5316,264.0715
2022-06-03 06:10,283.1635,271.35333,269.1223,264.6052
2022-06-03 06:20,283.86005,271.9361,269.63937,264.88913
2022-06-03 06:30,284.23438,272.2634,269.9051,264.90137
2022-06-03 06:40,284.44244,272.4677,269.93982,264.4938
2022-06-03 06:50,284.18216,272.29156,269.6222,263.82468
2022-06-03 07:00,283.7263,271.95752,269.16254,263.05157
2022-06-03 07:10,283.02597,271.4208,268.5962,262.40067
2022-06-03 07:20,282.3375,270.88806,268.0672,261.8881
2022-06-03 07:30,281.6199,270.31567,267.5817,261.6294
2022-06-03 07:40,281.17633,269.96106,267.308,261.60767
2022-06-03 07:50,280.7944,269.63437,267.0909,261.7259
2022-06-03 08:00,280.60367,269.44858,266.9608,261.83066
2022-06-03 08:10,280.46805,269.30063,266.83566,261.92383
2022-06-03 08:20,280.45563,269.25208,266.7133,261.85156
2022-06-03 08:30,280.26712,269.05902,266.45267,261.6385
2022-06-03 08:40,279.90952,268.73032,266.0191,261.1529
2022-06-03 08:50,278.96155,268.08704,265.5181,262.62692
2022-06-03 09:00,278.4456,267.2734,264.18085,266.2169
2022-06-03 09:10,277.78052,266.43484,262.84497,270.11588
2022-06-03 09:20,277.43185,265.94785,261.8604,274.39478
2022-06-03 09:30,277.7843,266.15463,261.6119,279.1985
2022-06-03 09:40,278.74652,267.22885,262.71686,285.1859
2022-06-03 09:50,279.84964,269.57327,266.4308,291.4347
2022-06-03 10:00,280.96442,274.1523,273.12582,296.09543
2022-06-03 10:10,284.34393,281.18097,282.14355,300.37347
2022-06-03 10:20,295.00925,288.26007,289.24536,305.61908
2022-06-03 10:30,305.37448,295.4524,296.26315,308.297
2022-06-03 10:40,316.64584,303.0485,302.99188,309.20114
2022-06-03 10:50,325.90942,310.88007,308.2232,310.96933
2022-06-03 11:00,333.48087,318.05334,314.2375,312.22992
2022-06-03 11:10,340.69366,324.78415,319.82883,309.9131
2022-06-03 11:20,346.50122,330.31876,325.0684,305.01743
2022-06-03 11:30,350.06497,333.64664,328.29605,300.58182
2022-06-03 11:40,351.4882,334.9456,329.50223,295.35922
2022-06-03 11:50,351.13113,334.5726,328.97656,291.62622
2022-06-03 12:00,349.64355,333.1338,327.38214,293.01337
2022-06-03 12:10,346.3866,330.01306,324.04852,294.00787
2022-06-03 12:20,343.445,327.1721,320.9857,295.40833
2022-06-03 12:30,338.26157,322.4108,317.0176,298.61435
2022-06-03 12:40,332.99182,317.95428,313.76395,301.84018
2022-06-03 12:50,327.38217,313.29752,310.88272,302.40152
2022-06-03 13:00,320.82803,310.26178,308.16623,301.91153
2022-06-03 13:10,315.79504,307.25146,305.2748,300.4368
2022-06-03 13:20,313.60275,305.10913,303.1002,298.422
2022-06-03 13:30,311.93436,303.37387,301.28305,296.86713
2022-06-03 13:40,311.00336,302.06186,299.81586,295.03625
2022-06-03 13:50,310.84756,301.23788,298.71927,293.1615
2022-06-03 14:00,311.5663,301.20248,297.86432,290.68307
2022-06-03 14:10,312.1976,301.19446,297.11377,288.11435
2022-06-03 14:20,312.17203,300.85925,296.3816,286.09787
2022-06-03 14:30,311.57806,300.0779,295.43515,284.46948
2022-06-03 14:40,310.3182,298.74146,294.17755,283.14728
2022-06-03 14:50,308.30017,296.75827,292.5022,282.0031
2022-06-03 15:00,306.2745,294.8345,290.99667,281.35406
2022-06-03 15:10,303.93033,292.66208,289.35733,280.9034
2022-06-03 15:20,301.74448,290.72906,287.95145,280.61813
2022-06-03 15:30,299.6304,288.7327,286.43683,280.2765
2022-06-03 15:40,298.15866,287.38962,285.20856,279.63336
2022-06-03 15:50,297.10974,286.39005,284.2428,279.0086
2022-06-03 16:00,296.6594,285.93344,283.71777,278.44717
2022-06-03 16:10,296.3478,285.55133,283.24548,277.83975
2022-06-03 16:20,296.23752,285.35162,282.83594,277.03827
2022-06-03 16:30,296.123,285.1221,282.306,275.97653
2022-06-03 16:40,295.92273,284.85422,281.79034,274.92932
2022-06-03 16:50,295.5688,284.3919,281.1585,273.9325
2022-06-03 17:00,295.14957,283.89792,280.56448,273.0718
2022-06-03 17:10,294.5076,283.18362,279.85025,272.28882
2022-06-03 17:20,293.78616,282.39703,279.13522,271.69315
2022-06-03 17:30,292.9563,281.50748,278.38522,271.29068
2022-06-03 17:40,292.14508,280.6724,277.6943,271.00177
2022-06-03 17:50,291.35037,279.8404,277.04037,270.85562
2022-06-03 18:00,290.61673,279.10715,276.4318,270.6321
2022-06-03 18:10,289.8274,278.31287,275.75937,270.33133
2022-06-03 18:20,289.0998,277.62256,275.1048,269.82498
2022-06-03 18:30,288.31424,276.8758,274.3772,269.18948
2022-06-03 18:40,287.54184,276.18707,273.6295,268.32574
2022-06-03 18:50,286.74762,275.47836,272.8513,267.3988
2022-06-03 19:00,286.01248,274.85672,272.11633,266.40295
2022-06-03 19:10,285.2408,274.1911,271.3595,265.4374
2022-06-03 19:20,284.5461,273.61057,270.6774,264.52332
2022-06-03 19:30,283.90222,273.0506,270.06213,263.79697
2022-06-03 19:40,283.37033,272.5821,269.55215,263.21646
2022-06-03 19:50,282.87823,272.1126,269.09174,262.81238
2022-06-03 20:00,282.4382,271.6722,268.67178,262.47464
2022-06-03 20:10,282.01965,271.21753,268.27585,262.2499
2022-06-03 20:20,281.73743,270.9029,267.98608,262.05612
2022-06-03 20:30,281.53503,270.66403,267.75693,261.9295
2022-06-03 20:40,281.38278,270.47534,267.55054,261.77164
2022-06-03 20:50,281.27072,270.2883,267.38074,261.75754
2022-06-03 21:00,281.15753,270.10092,267.2017,261.71866
2022-06-03 21:10,280.98053,269.83105,266.98712,261.79178
2022-06-03 21:20,280.81052,269.5977,266.78467,261.87225
2022-06-03 21:30,280.5723,269.35983,266.59882,261.95114
2022-06-03 21:40,280.2861,269.13382,266.408,261.921
2022-06-03 21:50,279.5875,268.77014,266.1953,263.74838
2022-06-03 22:00,279.07455,268.40714,265.6796,265.34146
2022-06-03 22:10,278.84448,268.215,265.32266,266.8896
2022-06-03 22:20,279.05905,268.4938,265.48386,268.20996
2022-06-03 22:30,279.0759,269.55984,266.89688,268.2711
2022-06-03 22:40,279.98514,271.1877,268.77463,268.8863
2022-06-03 22:50,281.39075,272.91013,270.5779,269.79385
2022-06-03 23:00,285.67404,275.29428,272.88553,269.5577
2022-06-03 23:10,290.6594,277.9492,275.14508,267.864
2022-06-03 23:20,294.34207,281.00452,276.80002,264.27148
2022-06-03 23:30,297.5292,283.4626,278.56528,260.29614
2022-06-03 23:40,299.31738,284.38702,279.113,258.83875
2022-06-03 23:50,299.7465,284.84384,279.419,258.1123
2022-06-04 00:00,298.84488,284.09238,278.8174,258.10577
2022-06-04 00:10,296.9115,282.34393,277.52072,259.3458
2022-06-04 00:20,294.5577,280.06348,275.7874,260.7922
2022-06-04 00:30,291.10992,277.0942,273.7845,263.55716
2022-06-04 00:40,287.51883,274.3917,272.3192,265.1177
2022-06-04 00:50,283.40213,272.44708,270.63297,266.18024
2022-06-04 01:00,281.85455,271.5104,269.77246,266.08292
2022-06-04 01:10,281.11856,271.07486,269.36523,266.1038
2022-06-04 01:20,281.61008,271.80942,270.05084,266.84427
2022-06-04 01:30,283.07684,273.32425,271.4478,268.00833
2022-06-04 01:40,285.19608,275.1973,273.0719,268.89474
2022-06-04 01:50,287.32672,276.92752,274.53214,269.4724
2022-06-04 02:00,289.345,278.536,275.42303,268.77432
2022-06-04 02:10,290.90515,279.71594,275.8659,267.59778
2022-06-04 02:20,291.02594,279.69168,275.384,265.83978
2022-06-04 02:30,290.34985,278.93463,274.39453,264.09253
2022-06-04 02:40,288.84048,277.4824,272.98654,262.55618
2022-06-04 02:50,287.12927,275.9214,271.68625,261.67957
